global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),angle
1691507140.0915513,17742220.0,321.0,323.0,36.37546320483452
1691507140.0925508,17743788.0,321.0,326.0,36.37546320483452
1691507140.0925508,17745356.0,316.0,340.0,36.37546320483452
1691507140.0935507,17746928.0,317.0,338.0,36.37546320483452
1691507140.0935507,17748496.0,316.0,336.0,36.37546320483452
1691507140.0935507,17750064.0,322.0,318.0,36.37546320483452
1691507140.0935507,17751636.0,323.0,326.0,36.37546320483452
1691507140.0945508,17753204.0,315.0,329.0,36.37546320483452
1691507140.0945508,17754776.0,323.0,358.0,36.37546320483452
1691507140.0945508,17756344.0,323.0,368.0,36.37546320483452
1691507140.0955508,17757912.0,328.0,362.0,36.37546320483452
1691507140.0955508,17759484.0,321.0,380.0,36.37546320483452
1691507140.0955508,17761052.0,325.0,335.0,36.37546320483452
1691507140.0955508,17762620.0,325.0,321.0,36.37546320483452
1691507140.0965514,17764192.0,322.0,328.0,30.731555037689635
1691507140.0965514,17765760.0,320.0,317.0,30.731555037689635
1691507140.0965514,17767328.0,317.0,328.0,30.731555037689635
1691507140.0975506,17768900.0,315.0,319.0,30.731555037689635
1691507140.0975506,17770468.0,313.0,336.0,30.731555037689635
1691507140.0975506,17772040.0,317.0,354.0,30.731555037689635
1691507140.0975506,17773608.0,321.0,355.0,30.731555037689635
1691507140.0985508,17775176.0,329.0,358.0,30.731555037689635
1691507140.0985508,17776744.0,320.0,364.0,30.731555037689635
1691507140.0985508,17778316.0,328.0,325.0,30.731555037689635
1691507140.0995507,17779884.0,325.0,372.0,30.731555037689635
1691507140.0995507,17781452.0,321.0,384.0,30.731555037689635
1691507140.0995507,17783024.0,318.0,336.0,30.731555037689635
1691507140.1005516,17784592.0,320.0,310.0,30.731555037689635
1691507140.1005516,17786164.0,321.0,309.0,30.731555037689635
1691507140.1005516,17787732.0,317.0,314.0,30.731555037689635
1691507140.1015506,17789300.0,318.0,306.0,30.731555037689635
1691507140.148977,17790872.0,321.0,323.0,32.2121464504973
1691507140.148977,17792440.0,320.0,354.0,32.2121464504973
1691507140.1499772,17794008.0,323.0,379.0,32.2121464504973
1691507140.1499772,17795580.0,325.0,391.0,32.2121464504973
1691507140.1499772,17797148.0,313.0,366.0,32.2121464504973
1691507140.1509771,17798716.0,322.0,336.0,32.2121464504973
1691507140.1509771,17800288.0,322.0,334.0,32.2121464504973
1691507140.1509771,17801856.0,322.0,324.0,32.2121464504973
1691507140.1519885,17803424.0,318.0,321.0,32.2121464504973
1691507140.1519885,17804996.0,320.0,329.0,32.2121464504973
1691507140.1519885,17806564.0,317.0,338.0,32.2121464504973
1691507140.1529777,17808132.0,310.0,380.0,32.2121464504973
1691507140.1529777,17809704.0,324.0,367.0,32.2121464504973
1691507140.1529777,17811272.0,322.0,328.0,32.2121464504973
1691507140.1529777,17812840.0,323.0,320.0,32.2121464504973
1691507140.1539772,17814412.0,320.0,317.0,32.2121464504973
1691507140.1539772,17815980.0,322.0,349.0,32.2121464504973
1691507140.154977,17817552.0,325.0,370.0,32.2121464504973
1691507140.154977,17819120.0,329.0,325.0,32.2121464504973
1691507140.154977,17820696.0,320.0,314.0,32.2121464504973
1691507140.1559772,17822256.0,307.0,329.0,32.2121464504973
1691507140.1559772,17823828.0,325.0,344.0,32.2121464504973
1691507140.1559772,17825396.0,318.0,341.0,32.2121464504973
1691507140.1559772,17826964.0,318.0,340.0,32.2121464504973
1691507140.1569772,17828536.0,320.0,337.0,32.2121464504973
1691507140.1569772,17830104.0,318.0,321.0,32.2121464504973
1691507140.1569772,17831672.0,327.0,330.0,32.2121464504973
1691507140.157977,17833244.0,321.0,340.0,32.2121464504973
1691507140.157977,17834812.0,316.0,361.0,32.2121464504973
1691507140.157977,17836380.0,316.0,382.0,32.2121464504973
1691507140.157977,17837952.0,325.0,374.0,32.2121464504973
1691507140.1589775,17839520.0,324.0,341.0,32.2121464504973
1691507140.1589775,17841088.0,321.0,317.0,32.2121464504973
1691507140.1589775,17842660.0,321.0,320.0,32.2121464504973
1691507140.1599772,17844236.0,321.0,319.0,32.2121464504973
1691507140.1599772,17845800.0,325.0,315.0,32.2121464504973
1691507140.1599772,17847368.0,313.0,387.0,32.2121464504973
1691507140.1599772,17848936.0,310.0,387.0,32.2121464504973
1691507140.1609771,17850504.0,316.0,401.0,32.2121464504973
1691507140.2126975,17852076.0,323.0,371.0,30.679646930892098
1691507140.2126975,17853644.0,324.0,379.0,30.679646930892098
1691507140.2136974,17855216.0,326.0,353.0,30.679646930892098
1691507140.2136974,17856784.0,316.0,307.0,30.679646930892098
1691507140.2136974,17858352.0,323.0,274.0,30.679646930892098
1691507140.2146974,17859924.0,329.0,259.0,30.679646930892098
1691507140.2146974,17861492.0,326.0,243.0,30.679646930892098
1691507140.2146974,17863060.0,323.0,279.0,30.679646930892098
1691507140.2156975,17864632.0,317.0,334.0,30.679646930892098
1691507140.2156975,17866200.0,319.0,342.0,30.679646930892098
1691507140.2156975,17867768.0,315.0,349.0,30.679646930892098
1691507140.2166977,17869340.0,312.0,385.0,30.679646930892098
1691507140.2166977,17870908.0,318.0,409.0,30.679646930892098
1691507140.2166977,17872476.0,319.0,363.0,30.679646930892098
1691507140.2176976,17874048.0,326.0,347.0,30.679646930892098
1691507140.2176976,17875616.0,325.0,359.0,30.679646930892098
1691507140.2176976,17877184.0,325.0,379.0,30.679646930892098
1691507140.2186985,17878756.0,327.0,350.0,30.679646930892098
1691507140.2186985,17880324.0,318.0,348.0,30.679646930892098
1691507140.2186985,17881892.0,314.0,346.0,30.679646930892098
1691507140.2196977,17883464.0,318.0,358.0,30.679646930892098
1691507140.2196977,17885032.0,323.0,354.0,30.679646930892098
1691507140.2196977,17886600.0,324.0,301.0,30.679646930892098
1691507140.2196977,17888172.0,324.0,259.0,30.679646930892098
1691507140.2206976,17889740.0,315.0,271.0,30.679646930892098
1691507140.2206976,17891308.0,314.0,352.0,30.679646930892098
1691507140.2206976,17892880.0,316.0,425.0,30.679646930892098
1691507140.221697,17894448.0,323.0,403.0,30.679646930892098
1691507140.221697,17896016.0,326.0,344.0,30.679646930892098
1691507140.221697,17897588.0,323.0,328.0,30.679646930892098
1691507140.221697,17899156.0,327.0,334.0,30.679646930892098
1691507140.2226973,17900728.0,324.0,318.0,30.679646930892098
1691507140.2226973,17902296.0,321.0,294.0,30.679646930892098
1691507140.2226973,17903864.0,322.0,289.0,30.679646930892098
1691507140.2226973,17905436.0,324.0,320.0,30.679646930892098
1691507140.2236972,17907004.0,319.0,353.0,30.679646930892098
1691507140.2236972,17908572.0,316.0,361.0,30.679646930892098
1691507140.2236972,17910144.0,314.0,335.0,30.679646930892098
1691507140.2236972,17911712.0,314.0,322.0,30.679646930892098
1691507140.224697,17913280.0,316.0,357.0,30.679646930892098
1691507140.224697,17914852.0,325.0,379.0,30.679646930892098
1691507140.277077,17916420.0,327.0,399.0,43.935939817919255
1691507140.277077,17917988.0,323.0,384.0,43.935939817919255
1691507140.278077,17919560.0,330.0,385.0,43.935939817919255
1691507140.278077,17921128.0,314.0,344.0,43.935939817919255
1691507140.278077,17922696.0,318.0,298.0,43.935939817919255
1691507140.279077,17924268.0,324.0,288.0,43.935939817919255
1691507140.279077,17925836.0,315.0,275.0,43.935939817919255
1691507140.279077,17927404.0,310.0,340.0,43.935939817919255
1691507140.279077,17928976.0,320.0,350.0,43.935939817919255
1691507140.2800767,17930544.0,315.0,335.0,43.935939817919255
1691507140.2800767,17932116.0,318.0,398.0,43.935939817919255
1691507140.2800767,17933684.0,317.0,375.0,43.935939817919255
1691507140.2800767,17935252.0,320.0,315.0,43.935939817919255
1691507140.2810774,17936820.0,325.0,291.0,43.935939817919255
1691507140.2810774,17938392.0,324.0,347.0,43.935939817919255
1691507140.2810774,17939960.0,333.0,371.0,43.935939817919255
1691507140.282077,17941532.0,324.0,399.0,43.935939817919255
1691507140.282077,17943100.0,320.0,345.0,43.935939817919255
1691507140.282077,17944668.0,315.0,375.0,43.935939817919255
1691507140.282077,17946240.0,325.0,359.0,43.935939817919255
1691507140.283077,17947808.0,318.0,262.0,43.935939817919255
1691507140.283077,17949376.0,317.0,239.0,43.935939817919255
1691507140.283077,17950948.0,323.0,260.0,43.935939817919255
1691507140.283077,17952516.0,318.0,369.0,43.935939817919255
1691507140.2840762,17954084.0,318.0,372.0,43.935939817919255
1691507140.2840762,17955656.0,320.0,370.0,43.935939817919255
1691507140.2840762,17957224.0,320.0,358.0,43.935939817919255
1691507140.2850783,17958792.0,324.0,378.0,43.935939817919255
1691507140.2850783,17960360.0,326.0,403.0,43.935939817919255
1691507140.2850783,17961932.0,328.0,366.0,43.935939817919255
1691507140.2850783,17963500.0,320.0,287.0,43.935939817919255
1691507140.2860775,17965076.0,313.0,295.0,43.935939817919255
1691507140.2860775,17966640.0,317.0,334.0,43.935939817919255
1691507140.2860775,17968208.0,320.0,363.0,43.935939817919255
1691507140.2870774,17969780.0,325.0,344.0,43.935939817919255
1691507140.2870774,17971348.0,321.0,309.0,43.935939817919255
1691507140.2870774,17972916.0,318.0,341.0,43.935939817919255
1691507140.2870774,17974488.0,318.0,394.0,43.935939817919255
1691507140.288077,17976056.0,316.0,457.0,43.935939817919255
1691507140.288077,17977624.0,323.0,382.0,43.935939817919255
1691507140.3397312,17979196.0,332.0,267.0,175.7223199545866
1691507140.3397312,17980764.0,321.0,299.0,175.7223199545866
1691507140.340731,17982332.0,318.0,342.0,175.7223199545866
1691507140.340731,17983904.0,314.0,363.0,175.7223199545866
1691507140.340731,17985472.0,316.0,307.0,175.7223199545866
1691507140.3417308,17987040.0,321.0,288.0,175.7223199545866
1691507140.3417308,17988620.0,325.0,290.0,175.7223199545866
1691507140.3417308,17990180.0,321.0,280.0,175.7223199545866
1691507140.3417308,17991748.0,318.0,305.0,175.7223199545866
1691507140.3427303,17993320.0,324.0,374.0,175.7223199545866
1691507140.3427303,17994888.0,317.0,402.0,175.7223199545866
1691507140.3427303,17996460.0,318.0,404.0,175.7223199545866
1691507140.3437307,17998028.0,324.0,404.0,175.7223199545866
1691507140.3437307,17999596.0,321.0,358.0,175.7223199545866
1691507140.3437307,18001168.0,325.0,350.0,175.7223199545866
1691507140.3437307,18002736.0,323.0,340.0,175.7223199545866
1691507140.3447306,18004304.0,316.0,303.0,175.7223199545866
1691507140.3447306,18005876.0,315.0,290.0,175.7223199545866
1691507140.3447306,18007444.0,322.0,312.0,175.7223199545866
1691507140.3457308,18009012.0,306.0,349.0,175.7223199545866
1691507140.3457308,18010584.0,328.0,369.0,175.7223199545866
1691507140.3457308,18012152.0,326.0,379.0,175.7223199545866
1691507140.3467307,18013720.0,327.0,307.0,175.7223199545866
1691507140.3467307,18015288.0,322.0,326.0,175.7223199545866
1691507140.3467307,18016860.0,319.0,394.0,175.7223199545866
1691507140.3467307,18018428.0,324.0,389.0,175.7223199545866
1691507140.3477306,18020000.0,327.0,341.0,175.7223199545866
1691507140.3477306,18021568.0,317.0,323.0,175.7223199545866
1691507140.3477306,18023136.0,321.0,309.0,175.7223199545866
1691507140.3487306,18024708.0,322.0,266.0,175.7223199545866
1691507140.3487306,18026276.0,314.0,360.0,175.7223199545866
1691507140.3487306,18027848.0,321.0,432.0,175.7223199545866
1691507140.3487306,18029416.0,324.0,374.0,175.7223199545866
1691507140.3497307,18030984.0,317.0,198.0,175.7223199545866
1691507140.3497307,18032552.0,324.0,239.0,175.7223199545866
1691507140.3497307,18034124.0,316.0,405.0,175.7223199545866
1691507140.3497307,18035692.0,322.0,466.0,175.7223199545866
1691507140.3507323,18037260.0,322.0,352.0,175.7223199545866
1691507140.3507323,18038832.0,330.0,276.0,175.7223199545866
1691507140.3507323,18040400.0,324.0,250.0,175.7223199545866
1691507140.4023085,18041972.0,321.0,340.0,135.53199520793763
1691507140.4023085,18043540.0,325.0,395.0,135.53199520793763
1691507140.4023085,18045108.0,322.0,398.0,135.53199520793763
1691507140.4033084,18046680.0,314.0,366.0,135.53199520793763
1691507140.4033084,18048248.0,314.0,372.0,135.53199520793763
1691507140.4033084,18049816.0,320.0,275.0,135.53199520793763
1691507140.4043086,18051388.0,310.0,297.0,135.53199520793763
1691507140.4043086,18052956.0,314.0,379.0,135.53199520793763
1691507140.4043086,18054524.0,325.0,378.0,135.53199520793763
1691507140.4043086,18056096.0,328.0,293.0,135.53199520793763
1691507140.405309,18057664.0,317.0,310.0,135.53199520793763
1691507140.405309,18059232.0,322.0,296.0,135.53199520793763
1691507140.405309,18060804.0,320.0,407.0,135.53199520793763
1691507140.406309,18062372.0,331.0,492.0,135.53199520793763
1691507140.406309,18063940.0,323.0,244.0,135.53199520793763
1691507140.406309,18065508.0,318.0,219.0,135.53199520793763
1691507140.406309,18067080.0,315.0,294.0,135.53199520793763
1691507140.4073083,18068648.0,309.0,341.0,135.53199520793763
1691507140.4073083,18070220.0,322.0,389.0,135.53199520793763
1691507140.4083085,18071788.0,324.0,368.0,135.53199520793763
1691507140.4083085,18073356.0,319.0,314.0,135.53199520793763
1691507140.4083085,18074928.0,319.0,345.0,135.53199520793763
1691507140.4093108,18076496.0,325.0,404.0,135.53199520793763
1691507140.4093108,18078064.0,321.0,361.0,135.53199520793763
1691507140.4093108,18079636.0,328.0,325.0,135.53199520793763
1691507140.4093108,18081204.0,322.0,325.0,135.53199520793763
1691507140.4103084,18082772.0,322.0,380.0,135.53199520793763
1691507140.4103084,18084344.0,321.0,438.0,135.53199520793763
1691507140.4103084,18085916.0,314.0,406.0,135.53199520793763
1691507140.4113116,18087480.0,320.0,250.0,135.53199520793763
1691507140.4113116,18089052.0,318.0,233.0,135.53199520793763
1691507140.4113116,18090620.0,321.0,256.0,135.53199520793763
1691507140.4113116,18092188.0,315.0,314.0,135.53199520793763
1691507140.4123085,18093760.0,326.0,343.0,135.53199520793763
1691507140.4123085,18095328.0,328.0,368.0,135.53199520793763
1691507140.4123085,18096900.0,323.0,407.0,135.53199520793763
1691507140.4133084,18098468.0,319.0,438.0,135.53199520793763
1691507140.4133084,18100036.0,319.0,383.0,135.53199520793763
1691507140.4133084,18101604.0,313.0,352.0,135.53199520793763
1691507140.4133084,18103176.0,318.0,350.0,135.53199520793763
1691507140.4616938,18104744.0,321.0,338.0,61.57724390224651
1691507140.4616938,18106316.0,323.0,270.0,61.57724390224651
1691507140.4627233,18107884.0,326.0,305.0,60.448405247336616
1691507140.4627233,18109460.0,319.0,279.0,60.448405247336616
1691507140.4627233,18111024.0,315.0,299.0,60.448405247336616
1691507140.4637234,18112592.0,313.0,359.0,60.448405247336616
1691507140.4637234,18114160.0,323.0,418.0,60.448405247336616
1691507140.4637234,18115728.0,330.0,406.0,60.448405247336616
1691507140.4637234,18117300.0,328.0,384.0,60.448405247336616
1691507140.464723,18118868.0,318.0,399.0,60.448405247336616
1691507140.464723,18120440.0,315.0,309.0,60.448405247336616
1691507140.464723,18122008.0,320.0,190.0,60.448405247336616
1691507140.4657233,18123576.0,325.0,243.0,60.448405247336616
1691507140.4657233,18125148.0,319.0,413.0,60.448405247336616
1691507140.4657233,18126716.0,307.0,433.0,60.448405247336616
1691507140.466712,18128284.0,321.0,394.0,60.448405247336616
1691507140.466712,18129856.0,322.0,321.0,60.448405247336616
1691507140.466712,18131424.0,315.0,319.0,60.448405247336616
1691507140.467721,18133000.0,318.0,329.0,60.448405247336616
1691507140.467721,18134564.0,324.0,360.0,60.448405247336616
1691507140.467721,18136132.0,330.0,366.0,60.448405247336616
1691507140.4687233,18137704.0,325.0,316.0,60.448405247336616
1691507140.4687233,18139272.0,322.0,329.0,60.448405247336616
1691507140.4687233,18140840.0,327.0,416.0,60.448405247336616
1691507140.4687233,18142408.0,320.0,382.0,60.448405247336616
1691507140.4697237,18143980.0,321.0,278.0,60.448405247336616
1691507140.4697237,18145548.0,327.0,291.0,60.448405247336616
1691507140.4697237,18147120.0,321.0,360.0,60.448405247336616
1691507140.4707234,18148688.0,321.0,294.0,60.448405247336616
1691507140.4707234,18150256.0,311.0,305.0,60.448405247336616
1691507140.4707234,18151828.0,308.0,352.0,60.448405247336616
1691507140.4717236,18153396.0,323.0,341.0,60.448405247336616
1691507140.4717236,18154964.0,325.0,372.0,60.448405247336616
1691507140.4717236,18156532.0,322.0,361.0,60.448405247336616
1691507140.4717236,18158104.0,322.0,374.0,60.448405247336616
1691507140.4727228,18159672.0,326.0,376.0,60.448405247336616
1691507140.4727228,18161244.0,323.0,322.0,60.448405247336616
1691507140.4727228,18162812.0,329.0,274.0,60.448405247336616
1691507140.4727228,18164380.0,325.0,339.0,60.448405247336616
1691507140.5237594,18165948.0,314.0,342.0,59.31956659242672
1691507140.5237594,18167520.0,315.0,325.0,59.31956659242672
1691507140.5247912,18169088.0,313.0,327.0,59.31956659242672
1691507140.5247912,18170660.0,316.0,367.0,59.31956659242672
1691507140.5257895,18172228.0,318.0,329.0,59.31956659242672
1691507140.5257895,18173796.0,319.0,318.0,59.31956659242672
1691507140.5257895,18175368.0,320.0,368.0,59.31956659242672
1691507140.5267894,18176936.0,331.0,449.0,59.31956659242672
1691507140.5267894,18178504.0,323.0,411.0,59.31956659242672
1691507140.5267894,18180076.0,322.0,398.0,59.31956659242672
1691507140.5267894,18181644.0,329.0,316.0,59.31956659242672
1691507140.5277894,18183212.0,317.0,292.0,59.31956659242672
1691507140.5277894,18184784.0,315.0,318.0,59.31956659242672
1691507140.5277894,18186352.0,320.0,322.0,59.31956659242672
1691507140.5287893,18187920.0,328.0,303.0,59.31956659242672
1691507140.5287893,18189492.0,313.0,270.0,59.31956659242672
1691507140.5297892,18191060.0,314.0,301.0,58.190727937516826
1691507140.5297892,18192632.0,312.0,341.0,58.190727937516826
1691507140.5297892,18194200.0,319.0,359.0,58.190727937516826
1691507140.5297892,18195768.0,327.0,363.0,58.190727937516826
1691507140.5307894,18197340.0,323.0,417.0,58.190727937516826
1691507140.5307894,18198908.0,330.0,405.0,58.190727937516826
1691507140.5307894,18200476.0,328.0,321.0,58.190727937516826
1691507140.5317893,18202044.0,324.0,311.0,58.190727937516826
1691507140.5317893,18203616.0,320.0,373.0,58.190727937516826
1691507140.5317893,18205184.0,312.0,381.0,58.190727937516826
1691507140.532781,18206756.0,321.0,308.0,58.190727937516826
1691507140.532781,18208324.0,320.0,190.0,58.190727937516826
1691507140.532781,18209892.0,311.0,309.0,58.190727937516826
1691507140.532781,18211464.0,321.0,370.0,58.190727937516826
1691507140.5337887,18213032.0,327.0,379.0,58.190727937516826
1691507140.5337887,18214600.0,326.0,393.0,58.190727937516826
1691507140.5337887,18216172.0,321.0,398.0,58.190727937516826
1691507140.5337887,18217740.0,318.0,388.0,58.190727937516826
1691507140.5347865,18219308.0,313.0,320.0,58.190727937516826
1691507140.5347865,18220880.0,328.0,328.0,58.190727937516826
1691507140.5347865,18222448.0,321.0,292.0,58.190727937516826
1691507140.5347865,18224016.0,316.0,376.0,58.190727937516826
1691507140.5357876,18225588.0,319.0,366.0,58.190727937516826
1691507140.5357876,18227156.0,320.0,303.0,58.190727937516826
1691507140.58689,18228724.0,314.0,264.0,57.06188928260693
1691507140.58689,18230300.0,318.0,291.0,57.06188928260693
1691507140.587891,18231864.0,317.0,334.0,57.06188928260693
1691507140.587891,18233432.0,330.0,376.0,57.06188928260693
1691507140.587891,18235004.0,323.0,259.0,57.06188928260693
1691507140.588894,18236572.0,320.0,345.0,57.06188928260693
1691507140.588894,18238140.0,318.0,457.0,57.06188928260693
1691507140.588894,18239712.0,328.0,446.0,57.06188928260693
1691507140.5898929,18241280.0,325.0,406.0,57.06188928260693
1691507140.5898929,18242852.0,324.0,330.0,57.06188928260693
1691507140.5898929,18244420.0,322.0,343.0,57.06188928260693
1691507140.5898929,18245988.0,313.0,290.0,57.06188928260693
1691507140.5908914,18247560.0,315.0,278.0,57.06188928260693
1691507140.5908914,18249128.0,316.0,311.0,57.06188928260693
1691507140.5908914,18250696.0,319.0,339.0,57.06188928260693
1691507140.5908914,18252268.0,314.0,328.0,57.06188928260693
1691507140.591892,18253844.0,317.0,303.0,57.06188928260693
1691507140.591892,18255404.0,324.0,374.0,57.06188928260693
1691507140.591892,18256976.0,329.0,423.0,57.06188928260693
1691507140.591892,18258544.0,329.0,399.0,57.06188928260693
1691507140.5928907,18260112.0,322.0,314.0,57.06188928260693
1691507140.5928907,18261684.0,326.0,311.0,57.06188928260693
1691507140.5928907,18263252.0,324.0,318.0,57.06188928260693
1691507140.5938916,18264820.0,324.0,300.0,57.06188928260693
1691507140.5938916,18266392.0,320.0,345.0,57.06188928260693
1691507140.5938916,18267960.0,317.0,349.0,57.06188928260693
1691507140.5948944,18269528.0,318.0,324.0,57.06188928260693
1691507140.5948944,18271100.0,313.0,337.0,57.06188928260693
1691507140.5958936,18272668.0,311.0,314.0,57.06188928260693
1691507140.5958936,18274236.0,319.0,330.0,57.06188928260693
1691507140.5958936,18275808.0,321.0,370.0,57.06188928260693
1691507140.5968916,18277384.0,320.0,381.0,55.933050627697035
1691507140.5968916,18278948.0,333.0,364.0,55.933050627697035
1691507140.5968916,18280516.0,335.0,366.0,55.933050627697035
1691507140.5978923,18282084.0,322.0,322.0,55.933050627697035
1691507140.5978923,18283656.0,318.0,346.0,55.933050627697035
1691507140.5978923,18285224.0,316.0,349.0,55.933050627697035
1691507140.5978923,18286792.0,320.0,306.0,55.933050627697035
1691507140.5988908,18288364.0,315.0,333.0,55.933050627697035
1691507140.5988908,18289932.0,317.0,336.0,55.933050627697035
1691507140.65394,18291500.0,314.0,268.0,54.80421197278714
1691507140.6549392,18293068.0,316.0,336.0,54.80421197278714
1691507140.6549392,18294640.0,323.0,419.0,54.80421197278714
1691507140.6549392,18296208.0,319.0,390.0,54.80421197278714
1691507140.6549392,18297780.0,323.0,400.0,54.80421197278714
1691507140.65594,18299348.0,325.0,346.0,54.80421197278714
1691507140.65594,18300916.0,327.0,342.0,54.80421197278714
1691507140.6569424,18302488.0,325.0,296.0,54.80421197278714
1691507140.6569424,18304056.0,319.0,311.0,54.80421197278714
1691507140.6569424,18305624.0,321.0,363.0,54.80421197278714
1691507140.65794,18307196.0,323.0,274.0,54.80421197278714
1691507140.65794,18308764.0,318.0,296.0,54.80421197278714
1691507140.65794,18310332.0,322.0,327.0,54.80421197278714
1691507140.6589391,18311904.0,312.0,327.0,54.80421197278714
1691507140.6589391,18313472.0,307.0,347.0,54.80421197278714
1691507140.6589391,18315040.0,321.0,424.0,54.80421197278714
1691507140.6599412,18316612.0,326.0,418.0,54.80421197278714
1691507140.6599412,18318180.0,323.0,350.0,54.80421197278714
1691507140.6599412,18319748.0,318.0,295.0,54.80421197278714
1691507140.6599412,18321320.0,320.0,346.0,54.80421197278714
1691507140.6609392,18322888.0,328.0,343.0,54.80421197278714
1691507140.6609392,18324460.0,323.0,325.0,54.80421197278714
1691507140.6609392,18326028.0,324.0,328.0,54.80421197278714
1691507140.6619408,18327596.0,321.0,286.0,54.80421197278714
1691507140.6619408,18329164.0,319.0,302.0,54.80421197278714
1691507140.6619408,18330736.0,312.0,346.0,54.80421197278714
1691507140.6629407,18332304.0,321.0,335.0,53.675373317877245
1691507140.6629407,18333872.0,317.0,328.0,53.675373317877245
1691507140.6629407,18335444.0,320.0,311.0,53.675373317877245
1691507140.6639402,18337012.0,317.0,374.0,53.675373317877245
1691507140.6639402,18338584.0,321.0,394.0,53.675373317877245
1691507140.6639402,18340152.0,326.0,411.0,53.675373317877245
1691507140.66494,18341720.0,326.0,421.0,53.675373317877245
1691507140.66494,18343288.0,321.0,382.0,53.675373317877245
1691507140.66494,18344860.0,331.0,317.0,53.675373317877245
1691507140.6659398,18346428.0,322.0,278.0,53.675373317877245
1691507140.6659398,18348000.0,317.0,348.0,53.675373317877245
1691507140.6659398,18349568.0,313.0,301.0,53.675373317877245
1691507140.6659398,18351136.0,316.0,281.0,53.675373317877245
1691507140.6669402,18352708.0,315.0,301.0,53.675373317877245
1691507140.6669402,18354276.0,316.0,374.0,53.675373317877245
1691507140.6669402,18355844.0,319.0,369.0,53.675373317877245
1691507140.6679387,18357412.0,324.0,385.0,53.675373317877245
1691507140.6679387,18358984.0,326.0,359.0,53.675373317877245
1691507140.7150395,18360552.0,330.0,342.0,52.546534662967346
1691507140.7150395,18362124.0,321.0,332.0,52.546534662967346
1691507140.7160397,18363692.0,326.0,361.0,52.546534662967346
1691507140.7160397,18365260.0,317.0,304.0,52.546534662967346
1691507140.7160397,18366832.0,316.0,312.0,52.546534662967346
1691507140.717039,18368400.0,312.0,329.0,52.546534662967346
1691507140.717039,18369968.0,318.0,385.0,52.546534662967346
1691507140.717039,18371540.0,314.0,310.0,52.546534662967346
1691507140.7180393,18373108.0,320.0,296.0,52.546534662967346
1691507140.7180393,18374684.0,321.0,293.0,52.546534662967346
1691507140.7180393,18376248.0,326.0,353.0,52.546534662967346
1691507140.7180393,18377816.0,328.0,389.0,52.546534662967346
1691507140.7190392,18379384.0,326.0,379.0,52.546534662967346
1691507140.7190392,18380956.0,324.0,363.0,52.546534662967346
1691507140.7190392,18382524.0,317.0,348.0,52.546534662967346
1691507140.7200394,18384096.0,320.0,333.0,52.546534662967346
1691507140.7200394,18385664.0,320.0,289.0,52.546534662967346
1691507140.7200394,18387232.0,310.0,338.0,52.546534662967346
1691507140.7200394,18388800.0,316.0,311.0,52.546534662967346
1691507140.7210388,18390372.0,318.0,341.0,52.546534662967346
1691507140.7210388,18391940.0,324.0,427.0,52.546534662967346
1691507140.7210388,18393508.0,322.0,332.0,52.546534662967346
1691507140.7220392,18395080.0,328.0,275.0,52.546534662967346
1691507140.7220392,18396648.0,327.0,354.0,52.546534662967346
1691507140.7220392,18398224.0,321.0,401.0,52.546534662967346
1691507140.7220392,18399788.0,317.0,379.0,52.546534662967346
1691507140.7230384,18401356.0,322.0,344.0,52.546534662967346
1691507140.7230384,18402928.0,325.0,371.0,52.546534662967346
1691507140.7230384,18404496.0,320.0,343.0,52.546534662967346
1691507140.7240393,18406064.0,316.0,321.0,52.546534662967346
1691507140.7240393,18407632.0,318.0,289.0,52.546534662967346
1691507140.7240393,18409204.0,322.0,318.0,52.546534662967346
1691507140.7240393,18410772.0,316.0,328.0,52.546534662967346
1691507140.725039,18412344.0,325.0,258.0,52.546534662967346
1691507140.725039,18413912.0,317.0,303.0,52.546534662967346
1691507140.725039,18415480.0,321.0,407.0,52.546534662967346
1691507140.72604,18417052.0,317.0,396.0,52.546534662967346
1691507140.72604,18418620.0,322.0,449.0,52.546534662967346
1691507140.7760916,18420188.0,329.0,421.0,50.288857353147556
1691507140.7760916,18421768.0,321.0,275.0,50.288857353147556
1691507140.7760916,18423328.0,322.0,330.0,50.288857353147556
1691507140.7770915,18424896.0,317.0,318.0,50.288857353147556
1691507140.7770915,18426468.0,323.0,275.0,50.288857353147556
1691507140.7770915,18428036.0,315.0,256.0,50.288857353147556
1691507140.7780914,18429604.0,319.0,322.0,50.288857353147556
1691507140.7780914,18431176.0,318.0,360.0,50.288857353147556
1691507140.7780914,18432744.0,316.0,367.0,50.288857353147556
1691507140.7790911,18434312.0,319.0,367.0,50.288857353147556
1691507140.7790911,18435884.0,318.0,357.0,50.288857353147556
1691507140.7790911,18437452.0,319.0,346.0,50.288857353147556
1691507140.7800922,18439024.0,326.0,363.0,50.288857353147556
1691507140.7800922,18440592.0,329.0,357.0,50.288857353147556
1691507140.7800922,18442160.0,326.0,370.0,50.288857353147556
1691507140.7800922,18443732.0,327.0,344.0,50.288857353147556
1691507140.7810912,18445300.0,322.0,311.0,50.288857353147556
1691507140.7810912,18446868.0,317.0,322.0,50.288857353147556
1691507140.7810912,18448436.0,315.0,334.0,50.288857353147556
1691507140.7820926,18450008.0,319.0,315.0,50.288857353147556
1691507140.7820926,18451576.0,315.0,334.0,50.288857353147556
