global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Touch sensor 3 (ring finger),Touch sensor 2 (middle finger),Touch sensor 1 (index finger)
1694001870.3123698,68418584.0,321.0,330.0,0.0,0.0,1.0
1694001870.3133695,68420668.0,322.0,322.0,0.0,0.0,1.0
1694001870.3143697,68422760.0,325.0,322.0,0.0,0.0,1.0
1694001870.3143697,68424852.0,334.0,323.0,0.0,0.0,1.0
1694001870.3153737,68426944.0,329.0,323.0,0.0,0.0,1.0
1694001870.3163698,68429036.0,322.0,325.0,0.0,0.0,1.0
1694001870.3163698,68431128.0,330.0,330.0,0.0,0.0,1.0
1694001870.3173707,68433220.0,315.0,332.0,0.0,0.0,1.0
1694001870.3173707,68435316.0,338.0,329.0,0.0,0.0,1.0
1694001870.3183699,68437408.0,334.0,329.0,0.0,0.0,1.0
1694001870.3193693,68439500.0,322.0,326.0,0.0,0.0,1.0
1694001870.3193693,68441592.0,313.0,325.0,0.0,0.0,1.0
1694001870.3203692,68443684.0,326.0,322.0,0.0,0.0,1.0
1694001870.3203692,68445776.0,329.0,319.0,0.0,0.0,1.0
1694001870.3213696,68447868.0,326.0,326.0,0.0,0.0,1.0
1694001870.3213696,68449960.0,324.0,329.0,0.0,0.0,1.0
1694001870.3223689,68452056.0,335.0,327.0,0.0,0.0,1.0
1694001870.3223689,68454148.0,333.0,328.0,0.0,0.0,1.0
1694001870.3233705,68456240.0,328.0,330.0,0.0,0.0,1.0
1694001870.3243694,68458332.0,329.0,328.0,0.0,0.0,1.0
1694001870.3243694,68460424.0,331.0,325.0,0.0,0.0,0.0
1694001870.3253691,68462516.0,331.0,323.0,0.0,0.0,0.0
1694001870.3253691,68464608.0,317.0,322.0,0.0,0.0,0.0
1694001870.3263693,68466708.0,318.0,331.0,0.0,0.0,0.0
1694001870.3263693,68468796.0,341.0,328.0,0.0,0.0,0.0
1694001870.3273692,68470888.0,329.0,321.0,0.0,0.0,0.0
1694001870.3273692,68472980.0,299.0,319.0,0.0,0.0,0.0
1694001870.3283696,68475072.0,331.0,331.0,0.0,0.0,0.0
1694001870.3293688,68477164.0,328.0,330.0,0.0,0.0,0.0
1694001870.3739676,68479256.0,331.0,330.0,0.0,0.0,0.0
1694001870.3749695,68481348.0,333.0,327.0,0.0,0.0,0.0
1694001870.375969,68483444.0,332.0,325.0,0.0,0.0,0.0
1694001870.375969,68485536.0,327.0,325.0,0.0,0.0,0.0
1694001870.3769677,68487628.0,331.0,325.0,0.0,0.0,0.0
1694001870.3779697,68489720.0,326.0,324.0,0.0,0.0,0.0
1694001870.3789685,68491812.0,336.0,328.0,0.0,0.0,0.0
1694001870.3789685,68493904.0,318.0,330.0,0.0,0.0,0.0
1694001870.3799684,68495996.0,324.0,327.0,0.0,0.0,0.0
1694001870.3809693,68498088.0,319.0,329.0,0.0,0.0,0.0
1694001870.381968,68500184.0,331.0,328.0,0.0,0.0,0.0
1694001870.381968,68502272.0,327.0,325.0,0.0,0.0,0.0
1694001870.3829668,68504364.0,329.0,323.0,0.0,0.0,0.0
1694001870.3829668,68506460.0,326.0,321.0,0.0,0.0,0.0
1694001870.3839705,68508552.0,332.0,323.0,0.0,0.0,0.0
1694001870.38497,68510644.0,333.0,328.0,0.0,0.0,0.0
1694001870.38497,68512736.0,324.0,330.0,0.0,0.0,0.0
1694001870.3859682,68514836.0,325.0,327.0,0.0,0.0,0.0
1694001870.3859682,68516920.0,327.0,329.0,0.0,0.0,0.0
1694001870.386971,68519016.0,328.0,329.0,0.0,0.0,0.0
1694001870.386971,68521108.0,327.0,328.0,0.0,0.0,0.0
1694001870.3879693,68523200.0,327.0,327.0,0.0,0.0,0.0
1694001870.3879693,68525292.0,329.0,320.0,0.0,0.0,0.0
1694001870.3889725,68527384.0,325.0,320.0,0.0,0.0,0.0
1694001870.3889725,68529476.0,327.0,326.0,0.0,0.0,0.0
1694001870.389975,68531568.0,327.0,325.0,0.0,0.0,0.0
1694001870.389975,68533660.0,324.0,327.0,0.0,0.0,0.0
1694001870.3909678,68535752.0,327.0,328.0,0.0,0.0,0.0
1694001870.3919702,68537848.0,328.0,329.0,0.0,0.0,0.0
1694001870.3919702,68539940.0,327.0,328.0,0.0,0.0,0.0
1694001870.436381,68542032.0,328.0,326.0,0.0,0.0,0.0
1694001870.4373808,68544124.0,329.0,324.0,0.0,0.0,0.0
1694001870.4373808,68546216.0,328.0,322.0,0.0,0.0,0.0
1694001870.4383812,68548308.0,326.0,323.0,0.0,0.0,0.0
1694001870.4383812,68550400.0,329.0,325.0,0.0,0.0,0.0
1694001870.439381,68552492.0,326.0,328.0,0.0,0.0,0.0
1694001870.439381,68554588.0,324.0,331.0,0.0,0.0,0.0
1694001870.4403808,68556680.0,328.0,330.0,0.0,0.0,0.0
1694001870.4413815,68558772.0,329.0,330.0,0.0,0.0,0.0
1694001870.4413815,68560864.0,330.0,325.0,0.0,0.0,0.0
1694001870.442381,68562964.0,329.0,324.0,0.0,0.0,0.0
1694001870.442381,68565048.0,328.0,323.0,0.0,0.0,0.0
1694001870.443381,68567144.0,328.0,324.0,0.0,0.0,0.0
1694001870.443381,68569236.0,327.0,325.0,0.0,0.0,0.0
1694001870.444381,68571328.0,326.0,323.0,0.0,0.0,0.0
1694001870.444381,68573420.0,325.0,328.0,1.0,0.0,0.0
1694001870.4453814,68575512.0,326.0,331.0,1.0,0.0,0.0
1694001870.4453814,68577604.0,332.0,330.0,1.0,0.0,0.0
1694001870.4463813,68579696.0,323.0,328.0,1.0,0.0,0.0
1694001870.44741,68581788.0,325.0,327.0,1.0,0.0,0.0
1694001870.44741,68583880.0,325.0,328.0,1.0,0.0,0.0
1694001870.4483814,68585972.0,329.0,320.0,1.0,0.0,0.0
1694001870.4483814,68588064.0,332.0,320.0,1.0,0.0,0.0
1694001870.4493856,68590160.0,326.0,328.0,1.0,0.0,0.0
1694001870.4493856,68592252.0,327.0,333.0,1.0,0.0,0.0
1694001870.450382,68594344.0,328.0,333.0,1.0,0.0,0.0
1694001870.450382,68596436.0,329.0,323.0,1.0,0.0,0.0
1694001870.451381,68598528.0,330.0,325.0,1.0,0.0,0.0
1694001870.4523814,68600620.0,328.0,326.0,1.0,0.0,0.0
1694001870.4523814,68602716.0,318.0,325.0,1.0,0.0,0.0
1694001870.4980676,68604808.0,328.0,326.0,1.0,0.0,0.0
1694001870.4990675,68606900.0,331.0,323.0,1.0,0.0,0.0
1694001870.4990675,68608992.0,328.0,322.0,1.0,0.0,0.0
1694001870.5000687,68611092.0,324.0,328.0,1.0,0.0,0.0
1694001870.5010676,68613176.0,325.0,328.0,1.0,0.0,0.0
1694001870.5010676,68615268.0,330.0,332.0,1.0,0.0,0.0
1694001870.502067,68617360.0,332.0,332.0,1.0,0.0,0.0
1694001870.5030675,68619456.0,327.0,330.0,1.0,0.0,0.0
1694001870.5030675,68621548.0,330.0,326.0,1.0,0.0,0.0
1694001870.5040665,68623640.0,327.0,321.0,1.0,0.0,0.0
1694001870.5040665,68625732.0,325.0,322.0,1.0,0.0,0.0
1694001870.505067,68627824.0,326.0,323.0,1.0,0.0,0.0
1694001870.5060663,68629916.0,333.0,325.0,1.0,0.0,0.0
1694001870.5060663,68632008.0,335.0,328.0,1.0,0.0,0.0
1694001870.5070677,68634100.0,320.0,328.0,1.0,1.0,0.0
1694001870.5070677,68636192.0,312.0,330.0,1.0,1.0,0.0
1694001870.508067,68638288.0,326.0,330.0,1.0,1.0,0.0
1694001870.508067,68640380.0,335.0,328.0,1.0,1.0,0.0
1694001870.509067,68642472.0,332.0,325.0,1.0,1.0,0.0
1694001870.509067,68644564.0,328.0,323.0,1.0,1.0,0.0
1694001870.5100675,68646656.0,341.0,327.0,1.0,1.0,0.0
1694001870.5110667,68648748.0,325.0,322.0,1.0,1.0,0.0
1694001870.5110667,68650840.0,306.0,319.0,1.0,1.0,0.0
1694001870.5120668,68652936.0,331.0,327.0,1.0,1.0,0.0
1694001870.5120668,68655028.0,324.0,329.0,1.0,1.0,1.0
1694001870.513067,68657120.0,318.0,330.0,1.0,1.0,1.0
1694001870.513067,68659220.0,334.0,330.0,1.0,1.0,1.0
1694001870.514068,68661304.0,333.0,329.0,1.0,1.0,1.0
1694001870.514068,68663396.0,321.0,324.0,1.0,1.0,1.0
1694001870.5150669,68665488.0,331.0,324.0,1.0,1.0,1.0
1694001870.5613956,68667584.0,334.0,324.0,1.0,1.0,1.0
1694001870.562396,68669676.0,325.0,323.0,1.0,1.0,1.0
1694001870.563397,68671768.0,306.0,323.0,1.0,1.0,1.0
1694001870.563397,68673860.0,332.0,327.0,1.0,1.0,1.0
1694001870.5643969,68675952.0,314.0,331.0,1.0,1.0,1.0
1694001870.5643969,68678044.0,341.0,333.0,1.0,1.0,1.0
1694001870.565396,68680136.0,341.0,324.0,1.0,1.0,1.0
1694001870.565396,68682228.0,341.0,328.0,1.0,1.0,1.0
1694001870.566397,68684320.0,309.0,324.0,1.0,1.0,1.0
1694001870.566397,68686416.0,327.0,324.0,1.0,1.0,1.0
1694001870.5673962,68688508.0,333.0,324.0,1.0,1.0,1.0
1694001870.5673962,68690600.0,332.0,323.0,1.0,1.0,1.0
1694001870.5683973,68692692.0,317.0,328.0,1.0,1.0,1.0
1694001870.5683973,68694784.0,335.0,329.0,1.0,1.0,1.0
1694001870.5693958,68696876.0,333.0,326.0,1.0,1.0,1.0
1694001870.5703962,68698968.0,323.0,331.0,1.0,1.0,1.0
1694001870.5703962,68701064.0,325.0,329.0,1.0,1.0,1.0
1694001870.5713959,68703156.0,322.0,321.0,1.0,1.0,1.0
1694001870.5713959,68705248.0,339.0,324.0,1.0,1.0,1.0
1694001870.5723963,68707348.0,346.0,322.0,1.0,1.0,1.0
1694001870.5723963,68709432.0,301.0,323.0,1.0,1.0,1.0
1694001870.5733957,68711524.0,327.0,327.0,1.0,1.0,1.0
1694001870.5733957,68713616.0,334.0,331.0,1.0,1.0,1.0
1694001870.5743961,68715708.0,325.0,331.0,1.0,1.0,1.0
1694001870.5753956,68717804.0,330.0,328.0,1.0,1.0,1.0
1694001870.5753956,68719896.0,328.0,328.0,1.0,1.0,1.0
1694001870.5763962,68721988.0,317.0,327.0,1.0,1.0,1.0
1694001870.5763962,68724080.0,334.0,322.0,1.0,1.0,1.0
1694001870.5773962,68726172.0,328.0,320.0,1.0,1.0,1.0
1694001870.5773962,68728264.0,338.0,324.0,1.0,1.0,1.0
1694001870.624184,68730356.0,355.0,325.0,1.0,1.0,1.0
1694001870.625184,68732448.0,312.0,327.0,1.0,1.0,1.0
1694001870.626185,68734544.0,314.0,327.0,1.0,1.0,1.0
1694001870.626185,68736636.0,294.0,332.0,1.0,1.0,1.0
1694001870.6271842,68738728.0,322.0,332.0,1.0,1.0,1.0
1694001870.6281838,68740820.0,336.0,330.0,1.0,1.0,1.0
1694001870.6281838,68742912.0,336.0,327.0,1.0,1.0,1.0
1694001870.6291862,68745004.0,333.0,321.0,1.0,1.0,1.0
1694001870.6301851,68747096.0,342.0,323.0,1.0,1.0,1.0
1694001870.6301851,68749188.0,317.0,321.0,1.0,1.0,1.0
1694001870.6311853,68751280.0,334.0,322.0,1.0,1.0,1.0
1694001870.6321874,68753376.0,327.0,328.0,1.0,1.0,1.0
1694001870.6321874,68755476.0,332.0,329.0,1.0,1.0,1.0
1694001870.6331842,68757560.0,318.0,334.0,1.0,1.0,1.0
1694001870.6331842,68759652.0,309.0,329.0,1.0,1.0,1.0
1694001870.634184,68761744.0,318.0,327.0,1.0,1.0,1.0
1694001870.634184,68763836.0,339.0,324.0,1.0,1.0,1.0
1694001870.635185,68765928.0,340.0,325.0,1.0,1.0,1.0
1694001870.635185,68768024.0,329.0,322.0,1.0,1.0,1.0
1694001870.636184,68770116.0,338.0,324.0,1.0,1.0,1.0
1694001870.6371849,68772208.0,310.0,326.0,1.0,1.0,1.0
1694001870.6371849,68774300.0,325.0,328.0,1.0,1.0,1.0
1694001870.6381843,68776392.0,332.0,327.0,1.0,1.0,1.0
1694001870.6381843,68778484.0,325.0,332.0,1.0,1.0,1.0
1694001870.639183,68780576.0,345.0,330.0,1.0,1.0,1.0
1694001870.639183,68782668.0,354.0,324.0,1.0,1.0,1.0
1694001870.6401842,68784760.0,305.0,325.0,1.0,1.0,1.0
1694001870.6411839,68786856.0,278.0,322.0,0.0,1.0,1.0
1694001870.6411839,68788948.0,317.0,322.0,0.0,1.0,1.0
1694001870.6421835,68791040.0,326.0,323.0,0.0,1.0,1.0
1694001870.6864927,68793132.0,333.0,328.0,0.0,1.0,1.0
1694001870.687493,68795224.0,341.0,332.0,0.0,1.0,1.0
1694001870.6884923,68797316.0,343.0,331.0,0.0,1.0,1.0
1694001870.6884923,68799408.0,319.0,327.0,0.0,1.0,1.0
1694001870.6894922,68801500.0,306.0,324.0,0.0,1.0,1.0
1694001870.690492,68803604.0,340.0,328.0,0.0,1.0,1.0
1694001870.690492,68805688.0,346.0,318.0,0.0,1.0,1.0
1694001870.691491,68807780.0,349.0,320.0,0.0,1.0,1.0
1694001870.691491,68809872.0,328.0,324.0,0.0,1.0,1.0
1694001870.692492,68811964.0,275.0,325.0,0.0,0.0,1.0
1694001870.692492,68814056.0,324.0,330.0,0.0,0.0,1.0
1694001870.6934917,68816148.0,333.0,332.0,0.0,0.0,1.0
1694001870.6944919,68818240.0,333.0,331.0,0.0,0.0,1.0
1694001870.6944919,68820336.0,329.0,333.0,0.0,0.0,1.0
1694001870.695494,68822428.0,333.0,326.0,0.0,0.0,1.0
1694001870.695494,68824520.0,343.0,322.0,0.0,0.0,1.0
1694001870.6964922,68826612.0,348.0,323.0,0.0,0.0,1.0
1694001870.6964922,68828704.0,311.0,322.0,0.0,0.0,1.0
1694001870.697492,68830796.0,318.0,323.0,0.0,0.0,1.0
1694001870.6984925,68832888.0,302.0,326.0,0.0,0.0,1.0
1694001870.6984925,68834980.0,335.0,329.0,0.0,0.0,1.0
1694001870.699492,68837076.0,339.0,331.0,0.0,0.0,1.0
1694001870.699492,68839168.0,315.0,328.0,0.0,0.0,1.0
1694001870.7004914,68841260.0,316.0,328.0,0.0,0.0,1.0
1694001870.7004914,68843352.0,333.0,328.0,0.0,0.0,1.0
1694001870.701492,68845444.0,337.0,323.0,0.0,0.0,1.0
1694001870.701492,68847536.0,335.0,323.0,0.0,0.0,0.0
1694001870.7024908,68849628.0,335.0,323.0,0.0,0.0,0.0
1694001870.7024908,68851728.0,324.0,325.0,0.0,0.0,0.0
1694001870.703493,68853812.0,326.0,328.0,0.0,0.0,0.0
1694001870.7480452,68855908.0,329.0,328.0,0.0,0.0,0.0
1694001870.7490444,68858000.0,329.0,329.0,0.0,0.0,0.0
1694001870.7500453,68860092.0,326.0,331.0,0.0,0.0,0.0
1694001870.7500453,68862184.0,329.0,330.0,0.0,0.0,0.0
1694001870.7510443,68864276.0,331.0,326.0,0.0,0.0,0.0
1694001870.7510443,68866368.0,335.0,321.0,0.0,0.0,0.0
1694001870.752048,68868460.0,320.0,317.0,0.0,0.0,0.0
1694001870.7530448,68870556.0,326.0,321.0,0.0,0.0,0.0
1694001870.7530448,68872648.0,328.0,326.0,0.0,0.0,0.0
1694001870.7540445,68874740.0,328.0,329.0,0.0,0.0,0.0
1694001870.7540445,68876832.0,328.0,330.0,0.0,0.0,0.0
1694001870.755044,68878924.0,328.0,332.0,0.0,0.0,0.0
1694001870.755044,68881016.0,328.0,331.0,0.0,0.0,0.0
1694001870.7560446,68883108.0,330.0,328.0,0.0,0.0,0.0
1694001870.7560446,68885200.0,333.0,324.0,0.0,0.0,0.0
1694001870.7570734,68887292.0,327.0,321.0,0.0,0.0,0.0
1694001870.7570734,68889388.0,327.0,321.0,0.0,0.0,0.0
1694001870.758044,68891480.0,328.0,321.0,0.0,0.0,0.0
1694001870.7590706,68893572.0,328.0,328.0,0.0,0.0,0.0
1694001870.7590706,68895664.0,330.0,332.0,0.0,0.0,0.0
1694001870.7600443,68897756.0,327.0,326.0,0.0,0.0,0.0
1694001870.7600443,68899856.0,334.0,330.0,0.0,0.0,0.0
1694001870.761045,68901940.0,331.0,331.0,0.0,0.0,0.0
1694001870.7620454,68904036.0,314.0,326.0,0.0,0.0,0.0
1694001870.7620454,68906128.0,327.0,321.0,0.0,0.0,0.0
1694001870.7630444,68908220.0,331.0,322.0,0.0,0.0,0.0
1694001870.7630444,68910312.0,332.0,324.0,0.0,0.0,0.0
1694001870.7640448,68912404.0,325.0,324.0,0.0,0.0,0.0
1694001870.7640448,68914496.0,324.0,329.0,0.0,0.0,0.0
1694001870.7650466,68916588.0,329.0,331.0,0.0,0.0,0.0
1694001870.8124537,68918684.0,329.0,331.0,0.0,0.0,0.0
1694001870.8134542,68920776.0,333.0,330.0,0.0,0.0,0.0
1694001870.814453,68922864.0,329.0,326.0,0.0,0.0,0.0
1694001870.814453,68924960.0,325.0,325.0,0.0,0.0,0.0
1694001870.8154552,68927052.0,326.0,323.0,0.0,0.0,0.0
1694001870.8164525,68929144.0,328.0,321.0,0.0,0.0,0.0
1694001870.8164525,68931236.0,330.0,322.0,0.0,0.0,0.0
1694001870.8174565,68933328.0,328.0,327.0,0.0,0.0,0.0
1694001870.8184533,68935420.0,326.0,326.0,0.0,0.0,0.0
1694001870.8184533,68937512.0,324.0,330.0,0.0,0.0,0.0
1694001870.819453,68939608.0,326.0,329.0,0.0,0.0,0.0
1694001870.8204527,68941700.0,328.0,327.0,0.0,0.0,0.0
1694001870.8204527,68943792.0,328.0,327.0,0.0,0.0,0.0
1694001870.8214529,68945884.0,327.0,324.0,0.0,0.0,0.0
1694001870.8214529,68947984.0,329.0,322.0,0.0,0.0,0.0
1694001870.8224523,68950068.0,328.0,323.0,0.0,0.0,0.0
1694001870.8224523,68952164.0,324.0,324.0,0.0,0.0,0.0
1694001870.8234532,68954256.0,329.0,327.0,0.0,0.0,0.0
1694001870.8234532,68956348.0,330.0,330.0,0.0,0.0,0.0
1694001870.8244536,68958440.0,327.0,331.0,0.0,0.0,0.0
1694001870.8244536,68960532.0,325.0,331.0,0.0,0.0,0.0
1694001870.8254523,68962624.0,324.0,326.0,0.0,0.0,0.0
1694001870.826453,68964716.0,334.0,330.0,0.0,0.0,0.0
1694001870.826453,68966808.0,319.0,323.0,0.0,0.0,0.0
1694001870.827453,68968904.0,329.0,320.0,0.0,0.0,0.0
1694001870.827453,68970992.0,326.0,324.0,0.0,0.0,0.0
1694001870.828453,68973088.0,330.0,326.0,0.0,0.0,0.0
1694001870.829453,68975180.0,327.0,329.0,0.0,0.0,0.0
1694001870.829453,68977272.0,326.0,332.0,0.0,0.0,0.0
1694001870.830453,68979364.0,327.0,327.0,0.0,0.0,0.0
1694001870.830453,68981456.0,333.0,332.0,0.0,0.0,0.0
1694001870.8733737,68983548.0,331.0,323.0,0.0,0.0,0.0
1694001870.8743737,68985640.0,327.0,311.0,0.0,0.0,0.0
1694001870.875374,68987732.0,320.0,315.0,0.0,0.0,0.0
1694001870.875374,68989828.0,329.0,320.0,0.0,0.0,0.0
1694001870.876374,68991920.0,327.0,327.0,0.0,0.0,0.0
1694001870.8773737,68994012.0,324.0,329.0,0.0,0.0,0.0
1694001870.8773737,68996112.0,326.0,331.0,0.0,0.0,0.0
1694001870.8783746,68998196.0,329.0,332.0,0.0,0.0,0.0
1694001870.8783746,69000288.0,332.0,331.0,0.0,0.0,0.0
1694001870.8793733,69002384.0,330.0,331.0,0.0,0.0,0.0
1694001870.8793733,69004476.0,326.0,327.0,0.0,0.0,0.0
1694001870.8803732,69006568.0,326.0,324.0,0.0,0.0,0.0
1694001870.8813734,69008660.0,326.0,326.0,0.0,0.0,0.0
1694001870.8813734,69010752.0,330.0,325.0,0.0,0.0,0.0
1694001870.8823733,69012844.0,332.0,321.0,0.0,0.0,0.0
1694001870.8823733,69014936.0,331.0,325.0,0.0,0.0,0.0
1694001870.883374,69017028.0,312.0,326.0,0.0,0.0,0.0
1694001870.883374,69019120.0,331.0,332.0,0.0,0.0,0.0
1694001870.8843734,69021212.0,321.0,333.0,0.0,0.0,0.0
1694001870.8843734,69023308.0,331.0,327.0,0.0,0.0,0.0
1694001870.8853736,69025400.0,336.0,326.0,0.0,0.0,0.0
1694001870.8853736,69027492.0,328.0,326.0,0.0,0.0,0.0
1694001870.8863733,69029584.0,317.0,319.0,0.0,0.0,0.0
1694001870.8863733,69031676.0,320.0,321.0,0.0,0.0,0.0
1694001870.8873737,69033768.0,330.0,328.0,0.0,0.0,0.0
1694001870.8883746,69035860.0,336.0,328.0,1.0,0.0,0.0
1694001870.8883746,69037956.0,330.0,324.0,1.0,0.0,0.0
1694001870.8893745,69040048.0,327.0,332.0,1.0,0.0,0.0
1694001870.8893745,69042140.0,336.0,332.0,1.0,0.0,0.0
1694001870.936494,69044240.0,332.0,327.0,1.0,0.0,0.0
1694001870.9374933,69046324.0,321.0,323.0,1.0,0.0,0.0
1694001870.9374933,69048416.0,329.0,319.0,1.0,0.0,0.0
1694001870.9384942,69050508.0,319.0,321.0,1.0,0.0,0.0
1694001870.9394941,69052604.0,350.0,325.0,1.0,0.0,0.0
1694001870.9394941,69054696.0,337.0,329.0,1.0,0.0,0.0
1694001870.9404933,69056788.0,325.0,331.0,1.0,0.0,0.0
1694001870.941494,69058880.0,316.0,331.0,1.0,1.0,0.0
1694001870.941494,69060972.0,328.0,328.0,1.0,1.0,0.0
1694001870.9424942,69063064.0,316.0,329.0,1.0,1.0,0.0
1694001870.9424942,69065156.0,336.0,325.0,1.0,1.0,0.0
1694001870.9434934,69067248.0,345.0,324.0,1.0,1.0,0.0
1694001870.9444945,69069340.0,319.0,321.0,1.0,1.0,0.0
1694001870.9444945,69071436.0,342.0,324.0,1.0,1.0,0.0
1694001870.9454937,69073528.0,336.0,326.0,1.0,1.0,0.0
1694001870.9454937,69075620.0,317.0,326.0,1.0,1.0,0.0
1694001870.9464946,69077712.0,340.0,329.0,1.0,1.0,1.0
1694001870.9464946,69079804.0,320.0,332.0,1.0,1.0,1.0
1694001870.9474936,69081896.0,298.0,331.0,1.0,1.0,1.0
1694001870.9484928,69083988.0,329.0,326.0,1.0,1.0,1.0
1694001870.9484928,69086084.0,361.0,325.0,1.0,1.0,1.0
1694001870.9494941,69088172.0,364.0,322.0,1.0,1.0,1.0
1694001870.9494941,69090268.0,308.0,321.0,1.0,1.0,1.0
1694001870.950494,69092368.0,291.0,323.0,1.0,1.0,1.0
1694001870.950494,69094452.0,337.0,329.0,1.0,1.0,1.0
1694001870.951494,69096544.0,328.0,326.0,1.0,1.0,1.0
1694001870.951494,69098636.0,343.0,324.0,1.0,1.0,1.0
1694001870.952494,69100728.0,335.0,331.0,1.0,1.0,1.0
1694001870.952494,69102824.0,329.0,329.0,1.0,1.0,1.0
1694001870.9534936,69104916.0,339.0,330.0,1.0,1.0,1.0
1694001870.9544942,69107008.0,334.0,324.0,1.0,1.0,1.0
1694001871.0012603,69109100.0,339.0,317.0,1.0,1.0,1.0
1694001871.0022593,69111192.0,336.0,323.0,1.0,1.0,1.0
1694001871.0022593,69113284.0,326.0,323.0,1.0,1.0,1.0
1694001871.0032592,69115376.0,322.0,329.0,1.0,1.0,1.0
1694001871.0032592,69117472.0,305.0,328.0,1.0,1.0,1.0
1694001871.0042589,69119560.0,341.0,331.0,1.0,1.0,1.0
1694001871.0042589,69121656.0,309.0,329.0,1.0,1.0,1.0
1694001871.005259,69123748.0,324.0,328.0,1.0,1.0,1.0
1694001871.0062587,69125840.0,334.0,328.0,1.0,1.0,1.0
1694001871.0062587,69127932.0,354.0,324.0,1.0,1.0,1.0
1694001871.007259,69130024.0,298.0,319.0,1.0,1.0,1.0
1694001871.007259,69132116.0,336.0,323.0,1.0,1.0,1.0
1694001871.0082607,69134208.0,345.0,324.0,1.0,1.0,1.0
1694001871.0082607,69136304.0,331.0,323.0,1.0,1.0,1.0
1694001871.0092592,69138392.0,339.0,329.0,1.0,1.0,1.0
1694001871.0102658,69140496.0,307.0,333.0,1.0,1.0,1.0
1694001871.0102658,69142580.0,317.0,331.0,0.0,1.0,1.0
1694001871.0112596,69144672.0,336.0,326.0,0.0,1.0,1.0
1694001871.0112596,69146764.0,337.0,326.0,0.0,1.0,1.0
1694001871.0122592,69148856.0,326.0,321.0,0.0,1.0,1.0
1694001871.0122592,69150948.0,328.0,323.0,0.0,1.0,1.0
1694001871.0132625,69153040.0,310.0,327.0,0.0,1.0,1.0
1694001871.0142598,69155136.0,317.0,322.0,0.0,1.0,1.0
1694001871.0142598,69157228.0,358.0,327.0,0.0,1.0,1.0
1694001871.0152588,69159320.0,340.0,331.0,0.0,1.0,1.0
1694001871.0152588,69161412.0,317.0,334.0,0.0,1.0,1.0
1694001871.016259,69163504.0,310.0,330.0,0.0,1.0,1.0
1694001871.016259,69165596.0,323.0,321.0,0.0,0.0,1.0
1694001871.0172586,69167688.0,347.0,324.0,0.0,0.0,1.0
1694001871.0172586,69169780.0,332.0,321.0,0.0,0.0,1.0
1694001871.0182593,69171876.0,314.0,322.0,0.0,0.0,1.0
1694001871.0615315,69173968.0,321.0,323.0,0.0,0.0,1.0
1694001871.0625327,69176060.0,334.0,328.0,0.0,0.0,1.0
1694001871.0625327,69178152.0,344.0,332.0,0.0,0.0,1.0
1694001871.0635333,69180244.0,305.0,333.0,0.0,0.0,1.0
1694001871.0645318,69182336.0,339.0,332.0,0.0,0.0,1.0
1694001871.0645318,69184428.0,320.0,325.0,0.0,0.0,1.0
1694001871.0655317,69186524.0,332.0,322.0,0.0,0.0,1.0
1694001871.0665314,69188620.0,312.0,324.0,0.0,0.0,1.0
1694001871.0665314,69190704.0,340.0,319.0,0.0,0.0,1.0
1694001871.067531,69192800.0,336.0,323.0,0.0,0.0,1.0
1694001871.067531,69194892.0,317.0,322.0,0.0,0.0,1.0
1694001871.0685315,69196984.0,324.0,331.0,0.0,0.0,1.0
1694001871.0685315,69199076.0,311.0,332.0,0.0,0.0,1.0
1694001871.0695314,69201168.0,329.0,331.0,0.0,0.0,1.0
1694001871.0705304,69203260.0,347.0,327.0,0.0,0.0,1.0
1694001871.0705304,69205356.0,331.0,328.0,0.0,0.0,1.0
1694001871.0715313,69207448.0,333.0,325.0,0.0,0.0,1.0
1694001871.0715313,69209540.0,323.0,323.0,0.0,0.0,1.0
1694001871.0725303,69211632.0,330.0,322.0,0.0,0.0,1.0
1694001871.0725303,69213724.0,314.0,324.0,0.0,0.0,1.0
1694001871.073531,69215816.0,335.0,326.0,0.0,0.0,1.0
1694001871.073531,69217908.0,322.0,329.0,0.0,0.0,1.0
1694001871.0745316,69220000.0,317.0,331.0,0.0,0.0,1.0
1694001871.0745316,69222096.0,329.0,333.0,0.0,0.0,1.0
1694001871.075531,69224184.0,341.0,329.0,0.0,0.0,1.0
1694001871.0765314,69226280.0,332.0,324.0,0.0,0.0,1.0
1694001871.0765314,69228372.0,319.0,323.0,0.0,0.0,1.0
1694001871.0775318,69230464.0,327.0,318.0,0.0,0.0,1.0
1694001871.0775318,69232556.0,334.0,324.0,0.0,0.0,1.0
1694001871.1250653,69234648.0,327.0,323.0,0.0,0.0,1.0
1694001871.126066,69236752.0,327.0,328.0,0.0,0.0,0.0
1694001871.1270664,69238836.0,329.0,324.0,0.0,0.0,0.0
1694001871.1270664,69240928.0,326.0,329.0,0.0,0.0,0.0
1694001871.1280658,69243020.0,331.0,333.0,0.0,0.0,0.0
1694001871.1280658,69245112.0,331.0,332.0,0.0,0.0,0.0
1694001871.129066,69247204.0,328.0,328.0,0.0,0.0,0.0
1694001871.130066,69249296.0,330.0,325.0,0.0,0.0,0.0
1694001871.130066,69251388.0,329.0,318.0,0.0,0.0,0.0
1694001871.131066,69253480.0,332.0,322.0,0.0,0.0,0.0
