global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Load sensor value (3)
1692803855.597074,493320928.0,329.0,339.0,240508.0
1692803855.597074,493323456.0,331.0,343.0,240508.0
1692803855.598074,493325984.0,342.0,337.0,240508.0
1692803855.598074,493328512.0,365.0,335.0,240508.0
1692803855.598074,493331040.0,315.0,341.0,240508.0
1692803855.5990732,493333572.0,285.0,326.0,240508.0
1692803855.5990732,493336100.0,329.0,315.0,240508.0
1692803855.600074,493338636.0,325.0,307.0,240508.0
1692803855.6010737,493341156.0,307.0,327.0,240508.0
1692803855.6010737,493343684.0,310.0,327.0,240508.0
1692803855.6010737,493346212.0,379.0,318.0,240508.0
1692803855.6020744,493348740.0,312.0,324.0,240508.0
1692803855.651975,493351272.0,331.0,341.0,240508.0
1692803855.651975,493353800.0,300.0,295.0,240508.0
1692803855.6529753,493356328.0,314.0,326.0,235368.0
1692803855.653976,493359128.0,348.0,337.0,235368.0
1692803855.653976,493361648.0,313.0,336.0,235368.0
1692803855.653976,493364176.0,313.0,338.0,235368.0
1692803855.654976,493366704.0,347.0,340.0,235368.0
1692803855.654976,493369232.0,336.0,312.0,235368.0
1692803855.6559753,493371760.0,359.0,329.0,235368.0
1692803855.6559753,493374288.0,269.0,323.0,235368.0
1692803855.6559753,493376816.0,287.0,334.0,235368.0
1692803855.6569753,493379344.0,331.0,325.0,235368.0
1692803855.6569753,493381872.0,349.0,323.0,235368.0
1692803855.6579769,493384404.0,323.0,326.0,235368.0
1692803855.6579769,493386932.0,354.0,299.0,235368.0
1692803855.6589746,493389460.0,293.0,339.0,235368.0
1692803855.6589746,493391988.0,331.0,310.0,235368.0
1692803855.6589746,493394516.0,359.0,342.0,235368.0
1692803855.6599755,493397044.0,294.0,329.0,235368.0
1692803855.6599755,493399572.0,277.0,321.0,235368.0
1692803855.660976,493402100.0,343.0,315.0,235368.0
1692803855.660976,493404628.0,347.0,347.0,235368.0
1692803855.660976,493407156.0,311.0,306.0,235368.0
1692803855.6619759,493409688.0,341.0,346.0,235368.0
1692803855.7129192,493412216.0,367.0,317.0,235368.0
1692803855.7129192,493414744.0,315.0,323.0,235368.0
1692803855.7139187,493417272.0,288.0,328.0,235368.0
1692803855.7139187,493419800.0,324.0,322.0,235368.0
1692803855.7149189,493422328.0,305.0,325.0,235368.0
1692803855.7149189,493424856.0,334.0,333.0,235368.0
1692803855.715918,493427384.0,345.0,335.0,235368.0
1692803855.715918,493429912.0,330.0,309.0,235368.0
1692803855.7169192,493432440.0,354.0,306.0,235368.0
1692803855.7169192,493434972.0,311.0,316.0,235368.0
1692803855.7169192,493437500.0,292.0,325.0,235368.0
1692803855.717918,493440032.0,328.0,337.0,235368.0
1692803855.717918,493442556.0,286.0,340.0,235368.0
1692803855.717918,493445084.0,307.0,338.0,235368.0
1692803855.7189188,493447612.0,342.0,330.0,235368.0
1692803855.7189188,493450140.0,344.0,321.0,235368.0
1692803855.7199185,493452668.0,332.0,318.0,235368.0
1692803855.7199185,493455200.0,326.0,316.0,232372.0
1692803855.7199185,493458004.0,337.0,324.0,232372.0
1692803855.720919,493460532.0,337.0,318.0,232372.0
1692803855.720919,493463064.0,273.0,314.0,232372.0
1692803855.7219188,493465592.0,286.0,328.0,232372.0
1692803855.7219188,493468120.0,324.0,346.0,232372.0
1692803855.7219188,493470648.0,332.0,329.0,232372.0
1692803855.7758539,493473176.0,347.0,322.0,232372.0
1692803855.7768557,493475704.0,317.0,311.0,232372.0
1692803855.7768557,493478232.0,316.0,332.0,232372.0
1692803855.7768557,493480760.0,338.0,328.0,232372.0
1692803855.7778535,493483288.0,355.0,338.0,232372.0
1692803855.7778535,493485820.0,304.0,343.0,232372.0
1692803855.778854,493488348.0,263.0,302.0,232372.0
1692803855.778854,493490876.0,329.0,298.0,232372.0
1692803855.778854,493493404.0,341.0,327.0,232372.0
1692803855.7798536,493495932.0,323.0,328.0,232372.0
1692803855.7798536,493498460.0,327.0,324.0,232372.0
1692803855.7808535,493500988.0,338.0,318.0,232372.0
1692803855.7808535,493503516.0,302.0,330.0,232372.0
1692803855.7808535,493506048.0,340.0,334.0,232372.0
1692803855.781854,493508576.0,321.0,338.0,232372.0
1692803855.781854,493511104.0,366.0,338.0,232372.0
1692803855.7828534,493513632.0,288.0,323.0,232372.0
1692803855.7828534,493516160.0,310.0,320.0,232372.0
1692803855.7828534,493518688.0,331.0,310.0,232372.0
1692803855.7838535,493521216.0,326.0,307.0,232372.0
1692803855.7838535,493523744.0,343.0,312.0,232372.0
1692803855.7838535,493526272.0,346.0,342.0,232372.0
1692803855.7848535,493528804.0,286.0,349.0,232372.0
1692803855.7848535,493531328.0,309.0,341.0,232372.0
1692803855.785854,493533856.0,308.0,334.0,232372.0
1692803855.8367827,493536388.0,348.0,304.0,232372.0
1692803855.8367827,493538916.0,324.0,321.0,232372.0
1692803855.8377826,493541444.0,369.0,334.0,232372.0
1692803855.8387837,493543972.0,315.0,322.0,232372.0
1692803855.8387837,493546508.0,312.0,327.0,232372.0
1692803855.8387837,493549028.0,325.0,313.0,232372.0
1692803855.8397827,493551556.0,344.0,337.0,232372.0
1692803855.8397827,493554084.0,310.0,327.0,232372.0
1692803855.8397827,493556616.0,272.0,329.0,231292.0
1692803855.8407826,493559420.0,323.0,327.0,231292.0
1692803855.8407826,493561952.0,387.0,333.0,231292.0
1692803855.8417823,493564480.0,302.0,337.0,231292.0
1692803855.8417823,493567008.0,333.0,332.0,231292.0
1692803855.8417823,493569536.0,358.0,298.0,231292.0
1692803855.8427823,493572064.0,335.0,300.0,231292.0
1692803855.8427823,493574592.0,267.0,332.0,231292.0
1692803855.8427823,493577120.0,324.0,342.0,231292.0
1692803855.843786,493579648.0,342.0,324.0,231292.0
1692803855.843786,493582176.0,346.0,333.0,231292.0
1692803855.8447824,493584708.0,336.0,332.0,231292.0
1692803855.8447824,493587236.0,288.0,333.0,231292.0
1692803855.8457837,493589764.0,354.0,330.0,231292.0
1692803855.8457837,493592292.0,339.0,329.0,231292.0
1692803855.8457837,493594820.0,368.0,335.0,231292.0
1692803855.8987157,493597348.0,289.0,347.0,231292.0
1692803855.8997173,493599876.0,301.0,289.0,231292.0
1692803855.8997173,493602404.0,306.0,315.0,231292.0
1692803855.900717,493604932.0,320.0,301.0,231292.0
1692803855.900717,493607464.0,378.0,310.0,231292.0
1692803855.900717,493610000.0,372.0,329.0,231292.0
1692803855.9017198,493612520.0,291.0,336.0,231292.0
1692803855.9017198,493615048.0,291.0,336.0,231292.0
1692803855.902716,493617576.0,345.0,336.0,231292.0
1692803855.902716,493620104.0,322.0,342.0,231292.0
1692803855.9037163,493622632.0,336.0,334.0,231292.0
1692803855.9037163,493625160.0,330.0,324.0,231292.0
1692803855.904716,493627688.0,314.0,302.0,231292.0
1692803855.904716,493630216.0,369.0,300.0,231292.0
1692803855.904716,493632748.0,310.0,337.0,231292.0
1692803855.9057183,493635276.0,271.0,312.0,231292.0
1692803855.9057183,493637804.0,314.0,334.0,231292.0
1692803855.9067159,493640332.0,339.0,331.0,231292.0
1692803855.9067159,493642860.0,348.0,330.0,231292.0
1692803855.9077187,493645388.0,329.0,328.0,231292.0
1692803855.9077187,493647916.0,323.0,329.0,231292.0
1692803855.9077187,493650448.0,368.0,322.0,231292.0
1692803855.9087155,493652976.0,317.0,340.0,231292.0
1692803855.9087155,493655504.0,266.0,337.0,224693.0
1692803855.9097173,493658304.0,337.0,355.0,224693.0
1692803855.9097173,493660832.0,316.0,268.0,224693.0
1692803855.9603958,493663360.0,350.0,312.0,224693.0
1692803855.9613936,493665888.0,334.0,372.0,224693.0
1692803855.9613936,493668416.0,265.0,318.0,224693.0
1692803855.9613936,493670944.0,387.0,300.0,224693.0
1692803855.9623935,493673484.0,267.0,325.0,224693.0
1692803855.9623935,493676000.0,349.0,333.0,224693.0
1692803855.9633944,493678528.0,320.0,336.0,224693.0
1692803855.9633944,493681060.0,315.0,323.0,224693.0
1692803855.964394,493683588.0,328.0,333.0,224693.0
1692803855.964394,493686116.0,331.0,341.0,224693.0
1692803855.9653926,493688644.0,330.0,345.0,224693.0
1692803855.9653926,493691172.0,376.0,331.0,224693.0
1692803855.9653926,493693700.0,286.0,300.0,224693.0
1692803855.9663932,493696228.0,313.0,299.0,224693.0
1692803855.9663932,493698756.0,313.0,324.0,224693.0
1692803855.9663932,493701288.0,307.0,326.0,224693.0
1692803855.967397,493703816.0,317.0,345.0,224693.0
1692803855.967397,493706344.0,336.0,339.0,224693.0
1692803855.968394,493708872.0,353.0,332.0,224693.0
1692803855.968394,493711400.0,351.0,343.0,224693.0
1692803855.968394,493713928.0,274.0,274.0,224693.0
1692803855.9693935,493716456.0,329.0,312.0,224693.0
1692803855.9693935,493718984.0,313.0,337.0,224693.0
1692803855.9703934,493721512.0,333.0,357.0,224693.0
1692803856.02644,493724044.0,331.0,370.0,224693.0
1692803856.0274405,493726568.0,338.0,363.0,224693.0
1692803856.0284405,493729100.0,332.0,321.0,224693.0
1692803856.0284405,493731628.0,360.0,265.0,224693.0
1692803856.0294409,493734156.0,289.0,285.0,224693.0
1692803856.0294409,493736684.0,297.0,290.0,224693.0
1692803856.0294409,493739212.0,314.0,329.0,224693.0
1692803856.0304408,493741740.0,350.0,343.0,224693.0
1692803856.0304408,493744268.0,330.0,361.0,224693.0
1692803856.0314407,493746800.0,313.0,349.0,224693.0
1692803856.0314407,493749324.0,347.0,379.0,224693.0
1692803856.0324411,493751856.0,334.0,375.0,224693.0
1692803856.0324411,493754392.0,320.0,300.0,224631.0
1692803856.0324411,493757112.0,302.0,280.0,224631.0
1692803856.0334408,493759640.0,341.0,256.0,224631.0
1692803856.0334408,493762168.0,300.0,283.0,224631.0
1692803856.0344408,493764696.0,338.0,364.0,224631.0
1692803856.0344408,493767228.0,318.0,370.0,224631.0
1692803856.0354416,493769756.0,312.0,347.0,224631.0
1692803856.0354416,493772280.0,323.0,325.0,224631.0
1692803856.0354416,493774812.0,395.0,309.0,224631.0
1692803856.036441,493777340.0,288.0,287.0,224631.0
1692803856.036441,493779868.0,290.0,334.0,224631.0
1692803856.0374436,493782396.0,310.0,340.0,224631.0
1692803856.0374436,493784924.0,320.0,341.0,224631.0
1692803856.0374436,493787452.0,336.0,344.0,224631.0
1692803856.086518,493789980.0,336.0,355.0,224631.0
1692803856.086518,493792508.0,326.0,311.0,224631.0
1692803856.0875187,493795036.0,328.0,251.0,224631.0
1692803856.0875187,493797568.0,330.0,339.0,224631.0
1692803856.0885181,493800096.0,349.0,344.0,224631.0
1692803856.0885181,493802624.0,273.0,331.0,224631.0
1692803856.0895185,493805152.0,314.0,329.0,224631.0
1692803856.0895185,493807680.0,346.0,304.0,224631.0
1692803856.0905185,493810208.0,349.0,319.0,224631.0
1692803856.0905185,493812744.0,309.0,352.0,224631.0
1692803856.0915184,493815264.0,331.0,364.0,224631.0
1692803856.0915184,493817792.0,312.0,262.0,224631.0
1692803856.0915184,493820324.0,300.0,291.0,224631.0
1692803856.0925186,493822852.0,339.0,328.0,224631.0
1692803856.0925186,493825380.0,323.0,347.0,224631.0
1692803856.0935185,493827908.0,322.0,338.0,224631.0
1692803856.0935185,493830436.0,332.0,346.0,224631.0
1692803856.0935185,493832964.0,336.0,336.0,224631.0
1692803856.094519,493835492.0,327.0,325.0,224631.0
1692803856.094519,493838020.0,320.0,317.0,224631.0
1692803856.0955184,493840552.0,317.0,310.0,224631.0
1692803856.0955184,493843080.0,323.0,311.0,224631.0
1692803856.0955184,493845608.0,315.0,335.0,224631.0
1692803856.0965185,493848136.0,321.0,336.0,224631.0
1692803856.1513493,493850664.0,333.0,341.0,224631.0
1692803856.1523495,493853192.0,327.0,325.0,224631.0
1692803856.1523495,493855720.0,324.0,302.0,229050.0
1692803856.1523495,493858528.0,310.0,316.0,229050.0
1692803856.1533527,493861056.0,317.0,330.0,229050.0
1692803856.1533527,493863584.0,332.0,335.0,229050.0
1692803856.1543498,493866112.0,328.0,329.0,229050.0
1692803856.1543498,493868640.0,328.0,324.0,229050.0
1692803856.1553495,493871172.0,311.0,325.0,229050.0
1692803856.1553495,493873700.0,322.0,329.0,229050.0
1692803856.1563516,493876236.0,320.0,321.0,229050.0
1692803856.1563516,493878756.0,334.0,332.0,229050.0
1692803856.1573493,493881284.0,317.0,321.0,229050.0
1692803856.1573493,493883812.0,328.0,328.0,229050.0
1692803856.1573493,493886340.0,320.0,344.0,229050.0
1692803856.1583495,493888868.0,327.0,339.0,229050.0
1692803856.1583495,493891396.0,329.0,354.0,229050.0
1692803856.1583495,493893928.0,327.0,258.0,229050.0
1692803856.1593494,493896452.0,321.0,272.0,229050.0
1692803856.1593494,493898984.0,324.0,351.0,229050.0
1692803856.1603498,493901512.0,332.0,350.0,229050.0
1692803856.1603498,493904040.0,317.0,349.0,229050.0
1692803856.1613495,493906568.0,323.0,304.0,229050.0
1692803856.1613495,493909096.0,327.0,327.0,229050.0
1692803856.1613495,493911624.0,333.0,331.0,229050.0
1692803856.1623495,493914152.0,312.0,334.0,229050.0
1692803856.211356,493916680.0,323.0,332.0,229050.0
1692803856.211356,493919208.0,319.0,322.0,229050.0
1692803856.2123559,493921740.0,324.0,326.0,229050.0
1692803856.2133563,493924268.0,324.0,311.0,229050.0
1692803856.2133563,493926796.0,318.0,339.0,229050.0
1692803856.2133563,493929324.0,332.0,316.0,229050.0
1692803856.214359,493931852.0,331.0,330.0,229050.0
1692803856.214359,493934380.0,324.0,321.0,229050.0
1692803856.2153578,493936908.0,323.0,333.0,229050.0
1692803856.2153578,493939436.0,323.0,321.0,229050.0
1692803856.2163553,493941964.0,316.0,324.0,229050.0
1692803856.2163553,493944492.0,323.0,324.0,229050.0
1692803856.217356,493947024.0,329.0,332.0,229050.0
1692803856.217356,493949552.0,327.0,325.0,229050.0
1692803856.2183552,493952080.0,328.0,330.0,229050.0
1692803856.2183552,493954608.0,323.0,336.0,227474.0
1692803856.2183552,493957408.0,323.0,322.0,227474.0
1692803856.2193563,493959936.0,322.0,330.0,227474.0
1692803856.2193563,493962464.0,321.0,312.0,227474.0
1692803856.2203567,493964992.0,329.0,326.0,227474.0
1692803856.2203567,493967520.0,323.0,322.0,227474.0
1692803856.2213557,493970048.0,327.0,318.0,227474.0
1692803856.2213557,493972576.0,328.0,315.0,227474.0
1692803856.276218,493975108.0,325.0,325.0,227474.0
1692803856.276218,493977636.0,319.0,314.0,227474.0
1692803856.2772188,493980164.0,321.0,332.0,227474.0
1692803856.2772188,493982692.0,321.0,334.0,227474.0
1692803856.2782185,493985220.0,324.0,342.0,227474.0
1692803856.2782185,493987748.0,329.0,324.0,227474.0
1692803856.279218,493990276.0,326.0,320.0,227474.0
1692803856.279218,493992804.0,324.0,329.0,227474.0
1692803856.279218,493995332.0,328.0,328.0,227474.0
1692803856.2802181,493997860.0,324.0,319.0,227474.0
1692803856.2802181,494000392.0,317.0,322.0,227474.0
1692803856.2812178,494002920.0,326.0,334.0,227474.0
1692803856.2812178,494005448.0,322.0,322.0,227474.0
1692803856.2812178,494007976.0,329.0,326.0,227474.0
1692803856.2822185,494010504.0,332.0,330.0,227474.0
1692803856.2822185,494013032.0,324.0,321.0,227474.0
1692803856.283218,494015560.0,322.0,346.0,227474.0
1692803856.283218,494018092.0,316.0,302.0,227474.0
1692803856.2842183,494020624.0,325.0,309.0,227474.0
1692803856.2842183,494023148.0,323.0,327.0,227474.0
1692803856.2842183,494025676.0,327.0,333.0,227474.0
1692803856.2852185,494028204.0,329.0,328.0,227474.0
1692803856.2852185,494030732.0,325.0,333.0,227474.0
1692803856.2862198,494033260.0,326.0,331.0,227474.0
1692803856.2862198,494035788.0,326.0,327.0,227474.0
1692803856.287218,494038316.0,325.0,328.0,227474.0
1692803856.3360438,494040844.0,321.0,325.0,227474.0
1692803856.3360438,494043376.0,318.0,338.0,227474.0
1692803856.3370624,494045904.0,320.0,288.0,227474.0
1692803856.3370624,494048432.0,327.0,326.0,227474.0
1692803856.3370624,494050960.0,327.0,333.0,227474.0
1692803856.3380613,494053488.0,327.0,325.0,191234.0
1692803856.3380613,494056288.0,326.0,335.0,191234.0
1692803856.3390615,494058816.0,322.0,308.0,191234.0
1692803856.3390615,494061344.0,325.0,330.0,191234.0
1692803856.3390615,494063872.0,320.0,337.0,191234.0
1692803856.3400617,494066404.0,326.0,336.0,191234.0
1692803856.3400617,494068932.0,327.0,313.0,191234.0
1692803856.3410656,494071460.0,325.0,338.0,191234.0
1692803856.3410656,494073988.0,328.0,312.0,191234.0
1692803856.3420618,494076516.0,322.0,306.0,191234.0
1692803856.3420618,494079044.0,319.0,316.0,191234.0
1692803856.3420618,494081572.0,321.0,332.0,191234.0
1692803856.343061,494084108.0,324.0,339.0,191234.0
1692803856.343061,494086628.0,325.0,330.0,191234.0
1692803856.343061,494089160.0,328.0,290.0,191234.0
1692803856.344061,494091688.0,327.0,332.0,191234.0
1692803856.345061,494094216.0,325.0,328.0,191234.0
1692803856.345061,494096744.0,325.0,328.0,191234.0
1692803856.345061,494099272.0,328.0,333.0,191234.0
1692803856.399748,494101800.0,324.0,333.0,191234.0
1692803856.400747,494104328.0,315.0,323.0,191234.0
1692803856.400747,494106856.0,325.0,305.0,191234.0
1692803856.4017475,494109384.0,327.0,330.0,191234.0
1692803856.4017475,494111912.0,329.0,341.0,191234.0
1692803856.4027483,494114444.0,324.0,331.0,191234.0
1692803856.4027483,494116968.0,318.0,322.0,191234.0
1692803856.4037476,494119500.0,328.0,326.0,191234.0
1692803856.4037476,494122028.0,326.0,320.0,191234.0
1692803856.4037476,494124556.0,327.0,320.0,191234.0
1692803856.4047475,494127084.0,323.0,317.0,191234.0
1692803856.4047475,494129612.0,323.0,333.0,191234.0
1692803856.4057474,494132140.0,327.0,325.0,191234.0
1692803856.4057474,494134668.0,327.0,334.0,191234.0
1692803856.4067473,494137200.0,323.0,322.0,191234.0
1692803856.4067473,494139728.0,322.0,316.0,191234.0
1692803856.4077473,494142256.0,323.0,323.0,191234.0
1692803856.4077473,494144784.0,325.0,327.0,191234.0
1692803856.4087484,494147312.0,319.0,338.0,191234.0
1692803856.4087484,494149840.0,329.0,320.0,191234.0
1692803856.4087484,494152368.0,330.0,325.0,191234.0
1692803856.4097476,494154896.0,318.0,330.0,74979.0
1692803856.4097476,494157608.0,325.0,341.0,74979.0
1692803856.4107473,494160052.0,319.0,311.0,74979.0
1692803856.4107473,494162492.0,319.0,321.0,74979.0
1692803856.4641857,494164932.0,329.0,321.0,74979.0
1692803856.4641857,494167372.0,327.0,325.0,74979.0
1692803856.4651859,494169816.0,324.0,338.0,74979.0
1692803856.4651859,494172256.0,327.0,333.0,74979.0
1692803856.4661858,494174696.0,327.0,331.0,74979.0
1692803856.4661858,494177140.0,327.0,297.0,74979.0
1692803856.4671857,494179580.0,323.0,314.0,74979.0
1692803856.4671857,494182020.0,321.0,324.0,74979.0
1692803856.4671857,494184472.0,325.0,344.0,74979.0
1692803856.468193,494186904.0,328.0,316.0,74979.0
1692803856.468193,494189344.0,325.0,307.0,74979.0
1692803856.469186,494191784.0,324.0,321.0,74979.0
1692803856.469186,494194228.0,322.0,331.0,74979.0
1692803856.470186,494196668.0,323.0,333.0,74979.0
1692803856.470186,494199112.0,324.0,335.0,74979.0
1692803856.471185,494201552.0,325.0,317.0,74979.0
1692803856.471185,494203992.0,323.0,320.0,74979.0
1692803856.471185,494206436.0,324.0,325.0,74979.0
1692803856.4721856,494208876.0,326.0,325.0,74979.0
1692803856.4721856,494211316.0,327.0,288.0,74979.0
1692803856.4731853,494213756.0,322.0,328.0,74979.0
1692803856.4731853,494216208.0,330.0,349.0,74979.0
1692803856.4731853,494218640.0,321.0,337.0,74979.0
1692803856.4741857,494221084.0,323.0,325.0,74979.0
1692803856.4741857,494223524.0,325.0,320.0,74979.0
1692803856.4751866,494225964.0,325.0,307.0,74979.0
1692803856.4751866,494228404.0,325.0,328.0,74979.0
1692803856.5242543,494230848.0,328.0,336.0,74979.0
1692803856.5252545,494233288.0,319.0,324.0,74979.0
1692803856.5252545,494235728.0,324.0,332.0,74979.0
1692803856.5252545,494238168.0,326.0,329.0,74979.0
1692803856.5262544,494240612.0,326.0,328.0,74979.0
1692803856.5262544,494243052.0,323.0,293.0,74979.0
1692803856.527255,494245496.0,321.0,335.0,74979.0
1692803856.527255,494247944.0,321.0,335.0,74979.0
1692803856.5282543,494250376.0,328.0,329.0,74979.0
1692803856.5282543,494252816.0,327.0,328.0,74979.0
1692803856.5282543,494255260.0,330.0,307.0,-60304.0
1692803856.5292544,494258056.0,321.0,334.0,-60304.0
1692803856.5292544,494260584.0,323.0,320.0,-60304.0
1692803856.5302544,494263116.0,318.0,340.0,-60304.0
1692803856.5302544,494265644.0,325.0,300.0,-60304.0
1692803856.531254,494268172.0,326.0,330.0,-60304.0
1692803856.531254,494270700.0,329.0,342.0,-60304.0
1692803856.531254,494273228.0,328.0,322.0,-60304.0
1692803856.5322542,494275756.0,322.0,330.0,-60304.0
1692803856.5322542,494278288.0,323.0,323.0,-60304.0
1692803856.5332563,494280812.0,326.0,318.0,-60304.0
1692803856.5332563,494283344.0,325.0,323.0,-60304.0
1692803856.5332563,494285872.0,320.0,329.0,-60304.0
1692803856.534254,494288400.0,322.0,342.0,-60304.0
1692803856.586144,494290928.0,331.0,331.0,-60304.0
1692803856.586144,494293456.0,320.0,311.0,-60304.0
1692803856.5871446,494295984.0,321.0,327.0,-60304.0
1692803856.5871446,494298512.0,326.0,326.0,-60304.0
1692803856.5881448,494301040.0,333.0,319.0,-60304.0
1692803856.5881448,494303568.0,319.0,329.0,-60304.0
1692803856.589145,494306100.0,316.0,318.0,-60304.0
1692803856.589145,494308628.0,326.0,317.0,-60304.0
1692803856.589145,494311156.0,330.0,345.0,-60304.0
1692803856.5901449,494313684.0,328.0,330.0,-60304.0
1692803856.5901449,494316212.0,325.0,321.0,-60304.0
1692803856.591145,494318740.0,322.0,339.0,-60304.0
1692803856.591145,494321268.0,323.0,311.0,-60304.0
1692803856.5921452,494323796.0,327.0,290.0,-60304.0
1692803856.5921452,494326328.0,321.0,337.0,-60304.0
1692803856.5921452,494328860.0,325.0,308.0,-60304.0
1692803856.593146,494331384.0,327.0,349.0,-60304.0
1692803856.593146,494333912.0,327.0,334.0,-60304.0
1692803856.5941453,494336440.0,324.0,327.0,-60304.0
1692803856.5941453,494338968.0,329.0,321.0,-60304.0
1692803856.595145,494341496.0,321.0,316.0,-60304.0
1692803856.595145,494344024.0,321.0,319.0,-60304.0
1692803856.596145,494346552.0,321.0,327.0,-60304.0
1692803856.596145,494349080.0,327.0,343.0,-60304.0
1692803856.596145,494351608.0,326.0,313.0,-60304.0
1692803856.6507142,494354140.0,327.0,342.0,-158108.0
1692803856.6507142,494357032.0,325.0,330.0,-158108.0
1692803856.6517146,494359648.0,326.0,328.0,-158108.0
1692803856.652716,494362264.0,318.0,310.0,-158108.0
1692803856.652716,494364880.0,323.0,309.0,-158108.0
1692803856.652716,494367496.0,328.0,334.0,-158108.0
1692803856.6537156,494370112.0,324.0,319.0,-158108.0
1692803856.6537156,494372728.0,323.0,325.0,-158108.0
1692803856.6547172,494375344.0,329.0,330.0,-158108.0
1692803856.6547172,494377956.0,329.0,331.0,-158108.0
1692803856.6547172,494380572.0,317.0,317.0,-158108.0
1692803856.6557143,494383188.0,325.0,322.0,-158108.0
1692803856.6557143,494385804.0,319.0,318.0,-158108.0
1692803856.6567135,494388420.0,326.0,331.0,-158108.0
1692803856.6567135,494391036.0,325.0,299.0,-158108.0
1692803856.657715,494393652.0,323.0,331.0,-158108.0
1692803856.657715,494396268.0,328.0,340.0,-158108.0
1692803856.6587136,494398884.0,329.0,335.0,-158108.0
1692803856.6587136,494401500.0,323.0,306.0,-158108.0
1692803856.6587136,494404116.0,320.0,337.0,-158108.0
1692803856.6587136,494406732.0,324.0,327.0,-158108.0
1692803856.6597137,494409344.0,327.0,307.0,-158108.0
1692803856.6597137,494411960.0,331.0,315.0,-158108.0
1692803856.6607165,494414576.0,323.0,342.0,-158108.0
1692803856.7104447,494417192.0,315.0,336.0,-158108.0
1692803856.7104447,494419808.0,330.0,315.0,-158108.0
1692803856.711445,494422424.0,322.0,310.0,-158108.0
1692803856.711445,494425040.0,323.0,326.0,-158108.0
1692803856.7124453,494427652.0,329.0,329.0,-158108.0
1692803856.7124453,494430272.0,322.0,327.0,-158108.0
1692803856.713444,494432888.0,326.0,336.0,-158108.0
1692803856.713444,494435504.0,330.0,319.0,-158108.0
1692803856.713444,494438116.0,325.0,330.0,-158108.0
1692803856.7144446,494440732.0,322.0,329.0,-158108.0
1692803856.7144446,494443348.0,323.0,309.0,-158108.0
1692803856.7144446,494445964.0,325.0,335.0,-158108.0
1692803856.7154446,494448580.0,325.0,313.0,-158108.0
1692803856.7154446,494451196.0,325.0,325.0,-158108.0
1692803856.7154446,494453812.0,320.0,327.0,-198631.0
1692803856.716448,494456700.0,327.0,320.0,-198631.0
1692803856.7170122,494459312.0,327.0,333.0,-198631.0
1692803856.7174454,494461928.0,323.0,333.0,-198631.0
1692803856.7174454,494464544.0,327.0,323.0,-198631.0
1692803856.7174454,494467160.0,325.0,313.0,-198631.0
1692803856.718444,494469776.0,315.0,291.0,-198631.0
1692803856.718444,494472392.0,326.0,342.0,-198631.0
1692803856.718444,494475008.0,333.0,333.0,-198631.0
1692803856.776004,494477624.0,322.0,343.0,-198631.0
1692803856.777004,494480236.0,323.0,312.0,-198631.0
1692803856.777004,494482852.0,327.0,335.0,-198631.0
1692803856.777004,494485468.0,318.0,298.0,-198631.0
1692803856.778004,494488084.0,325.0,329.0,-198631.0
1692803856.778004,494490700.0,325.0,327.0,-198631.0
1692803856.7790031,494493316.0,323.0,333.0,-198631.0
1692803856.7790031,494495932.0,329.0,346.0,-198631.0
1692803856.780004,494498548.0,328.0,337.0,-198631.0
1692803856.780004,494501164.0,324.0,321.0,-198631.0
1692803856.780004,494503780.0,322.0,320.0,-198631.0
1692803856.781004,494506392.0,328.0,324.0,-198631.0
1692803856.781004,494509012.0,323.0,314.0,-198631.0
1692803856.7820046,494511624.0,324.0,320.0,-198631.0
1692803856.7820046,494514240.0,326.0,323.0,-198631.0
1692803856.7830048,494516856.0,325.0,328.0,-198631.0
1692803856.7830048,494519472.0,325.0,330.0,-198631.0
1692803856.7830048,494522088.0,329.0,320.0,-198631.0
1692803856.7840042,494524704.0,319.0,321.0,-198631.0
1692803856.7840042,494527320.0,322.0,340.0,-198631.0
1692803856.7840042,494529936.0,331.0,316.0,-198631.0
1692803856.7850037,494532552.0,325.0,322.0,-198631.0
1692803856.7850037,494535168.0,327.0,327.0,-198631.0
1692803856.786004,494537784.0,324.0,329.0,-198631.0
1692803856.786004,494540396.0,332.0,325.0,-198631.0
1692803856.8411033,494543012.0,318.0,319.0,-198631.0
1692803856.8421056,494545628.0,326.0,343.0,-198631.0
1692803856.8421056,494548244.0,326.0,328.0,-198631.0
1692803856.843104,494550860.0,328.0,310.0,-198631.0
1692803856.843104,494553476.0,326.0,334.0,-205921.0
1692803856.843104,494556352.0,325.0,308.0,-205921.0
1692803856.8441033,494558972.0,327.0,311.0,-205921.0
1692803856.8441033,494561584.0,319.0,330.0,-205921.0
1692803856.8451035,494564200.0,333.0,326.0,-205921.0
1692803856.8451035,494566816.0,316.0,322.0,-205921.0
1692803856.846106,494569432.0,315.0,338.0,-205921.0
1692803856.846106,494572048.0,324.0,351.0,-205921.0
1692803856.847104,494574664.0,332.0,322.0,-205921.0
1692803856.847104,494577280.0,331.0,319.0,-205921.0
1692803856.847104,494579896.0,326.0,313.0,-205921.0
1692803856.8481035,494582512.0,322.0,300.0,-205921.0
1692803856.8481035,494585124.0,322.0,315.0,-205921.0
